185438.80,5104.7370964,N,11407.8487945,W,1,23,0.7,1123.913,M,-16.60,M,,*55
185438.90,5104.7357525,N,11407.8443403,W,1,24,0.7,1126.932,M,-16.60,M,,*5E
185439.00,5104.7368837,N,11407.8468704,W,1,23,0.7,1122.261,M,-16.60,M,,*57
185439.10,5104.7368295,N,11407.8466503,W,1,23,0.7,1122.011,M,-16.60,M,,*5A
185439.20,5104.7359536,N,11407.8446459,W,1,22,0.7,1119.706,M,-16.60,M,,*51
185439.30,5104.7370490,N,11407.8468950,W,1,24,0.6,1122.122,M,-16.60,M,,*51
185439.40,5104.7369703,N,11407.8466206,W,1,24,0.6,1121.793,M,-16.60,M,,*5E
185439.50,5104.7369907,N,11407.8466173,W,1,23,0.7,1121.685,M,-16.60,M,,*54
185439.60,5104.7370047,N,11407.8465270,W,1,24,0.7,1121.696,M,-16.60,M,,*54
185439.70,5104.7370436,N,11407.8464929,W,1,24,0.7,1121.616,M,-16.60,M,,*59
185439.80,5104.7368959,N,11407.8461956,W,1,25,0.7,1121.614,M,-16.60,M,,*55
185439.90,5104.7371418,N,11407.8465334,W,1,25,0.7,1121.582,M,-16.60,M,,*52
185440.00,5104.7376597,N,11407.8488933,W,1,24,0.6,1122.944,M,-16.60,M,,*5F
185440.10,5104.7357146,N,11407.8436567,W,1,26,0.6,1118.573,M,-16.60,M,,*5E
185440.20,5104.7357257,N,11407.8436094,W,1,25,0.6,1118.376,M,-16.60,M,,*57
185440.30,5104.7357904,N,11407.8435785,W,1,26,0.6,1118.384,M,-16.60,M,,*51
185440.40,5104.7358065,N,11407.8435330,W,1,24,0.7,1118.182,M,-16.60,M,,*5A
185440.50,5104.7356238,N,11407.8430267,W,1,25,0.7,1118.686,M,-16.60,M,,*5B
185440.60,5104.7358108,N,11407.8436652,W,1,25,0.7,1119.157,M,-16.60,M,,*58
185440.70,5104.7362715,N,11407.8455785,W,1,25,0.7,1120.612,M,-16.60,M,,*58
185440.80,5104.7367693,N,11407.8462929,W,1,23,0.7,1120.484,M,-16.60,M,,*5A
185440.90,5104.7368035,N,11407.8464428,W,1,22,0.8,1120.014,M,-16.60,M,,*57
